209,231,25,43,23,6,0,2,3
142,394,32,34,17,10,0,4,3
140,182,36,42,13,7,0,3,3
221,434,26,47,16,5,0,3,3
224,365,20,54,16,0,0,3,3
234,531,26,44,21,5,0,4,3
225,295,24,44,22,7,3,3,3
145,166,32,46,11,7,4,3,3
119,382,26,44,20,5,0,3,2
363,416,28,39,14,7,12,4,3
273,172,26,54,12,0,0,3,3
199,1028,26,43,19,8,4,4,3
132,1424,17,50,23,0,0,3,3
124,634,20,44,25,7,0,3,3
76,241,24,51,13,6,0,3,1
83,284,24,42,23,7,0,3,2
80,591,20,53,21,4,2,2,2
138,521,25,45,17,6,0,4,3
99,815,24,46,19,5,0,3,2
73,438,21,49,23,5,2,2,1
99,421,20,48,18,6,0,3,2
83,298,20,49,22,5,4,2,2
92,400,22,46,21,7,4,3,2
73,491,20,46,24,0,0,1,1
141,43,67,21,5,0,0,4,3
158,288,28,43,20,7,2,3,3
246,96,44,39,13,1,0,3,3
100,405,36,37,11,9,0,0,2
122,221,32,41,21,5,0,2,3
216,249,21,57,15,3,4,3,3
166,325,16,52,22,4,0,3,3
139,879,18,45,23,10,4,4,3
119,1026,16,53,22,7,0,3,2
285,1534,33,38,18,7,4,4,3
203,54,60,30,6,2,0,3,3
154,111,59,28,7,2,4,3,3
179,385,33,42,16,7,0,4,3
105,103,29,55,13,1,2,3,2
95,162,28,51,17,2,0,2,2
134,246,15,55,22,6,0,3,3
1,254,31,44,14,3,8,3,1
83,626,18,53,22,5,0,3,2
71,685,24,45,19,8,0,3,1
115,299,16,49,22,7,0,3,2
93,283,19,45,29,2,0,3,2
89,1048,22,40,20,10,8,3,2
144,430,22,48,16,7,0,3,3
131,124,37,39,12,3,0,3,3
